# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_protein_protein_contact	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_structural_interaction_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ABCC12	ENSG00000140798	ENST00000534418	nonsense_mediated_decay	1	3	1	11	2	0	0	0	9	1	0	0	0	0	0	1	0	0	1	0	0	3	0
ABCC3	ENSG00000108846	ENST00000285238	protein_coding	0	2	1	11	0	0	0	1	10	1	0	0	0	0	0	0	0	0	0	0	0	2	0
ABCC3	ENSG00000108846	ENST00000427699	protein_coding	0	0	0	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC3	ENSG00000108846	ENST00000502426	nonsense_mediated_decay	0	0	0	13	4	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC3	ENSG00000108846	ENST00000503304	processed_transcript	0	0	0	6	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC3	ENSG00000108846	ENST00000503337	retained_intron	0	0	0	6	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2
ABCC3	ENSG00000108846	ENST00000504586	retained_intron	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ABCC3	ENSG00000108846	ENST00000505699	nonsense_mediated_decay	0	1	1	11	2	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	1	0
ABCC3	ENSG00000108846	ENST00000506464	processed_transcript	0	0	0	6	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ABCC3	ENSG00000108846	ENST00000508929	retained_intron	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ABCC3	ENSG00000108846	ENST00000510633	nonsense_mediated_decay	0	0	0	6	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ABCC3	ENSG00000108846	ENST00000510891	processed_transcript	0	0	0	5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
ABCC3	ENSG00000108846	ENST00000513511	nonsense_mediated_decay	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC3	ENSG00000108846	ENST00000513589	processed_transcript	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABCC3	ENSG00000108846	ENST00000513745	protein_coding	0	1	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	3
ABCC3	ENSG00000108846	ENST00000515070	retained_intron	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABCC3	ENSG00000108846	ENST00000515585	nonsense_mediated_decay	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABCC3	ENSG00000108846	ENST00000515707	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC3	ENSG00000108846	ENST00000571855	retained_intron	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABCC6	ENSG00000091262	ENST00000205557	protein_coding	0	6	4	30	0	0	0	0	29	4	0	0	0	0	0	1	0	0	0	0	0	5	2
ABCC6	ENSG00000091262	ENST00000456970	nonsense_mediated_decay	0	4	2	34	2	0	0	0	31	2	0	0	0	0	0	1	0	0	0	0	0	3	2
ABCC6	ENSG00000091262	ENST00000574094	processed_transcript	0	1	0	26	0	0	0	6	15	0	4	0	0	0	0	1	0	0	0	0	0	0	2
ABCC6	ENSG00000091262	ENST00000575728	protein_coding	0	0	0	5	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ABCC6	ENSG00000091262	ENST00000576204	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ABCC6	ENSG00000091262	ENST00000576683	retained_intron	0	0	0	15	0	0	0	5	3	0	2	0	0	0	0	0	0	0	0	0	0	0	5
ABCC6	ENSG00000091262	ENST00000577103	nonsense_mediated_decay	0	0	0	8	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ABCC6P2	ENSG00000255277	ENST00000526069	unprocessed_pseudogene	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6P2	ENSG00000255277	ENST00000542005	unprocessed_pseudogene	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCD1P2	ENSG00000215151	ENST00000429313	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABCD1P3	ENSG00000261233	ENST00000562927	unprocessed_pseudogene	0	0	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ABCD1P4	ENSG00000225293	ENST00000399687	unprocessed_pseudogene	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ABHD15	ENSG00000168792	ENST00000307201	protein_coding	0	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
ABHD17AP6	ENSG00000226981	ENST00000458502	unprocessed_pseudogene	0	0	0	7	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ABHD17C	ENSG00000136379	ENST00000258884	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ABHD17C	ENSG00000136379	ENST00000558464	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ABHD17C	ENSG00000136379	ENST00000560609	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD2	ENSG00000140526	ENST00000352732	protein_coding	0	0	0	21	9	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD2	ENSG00000140526	ENST00000355100	protein_coding	0	0	0	21	9	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD2	ENSG00000140526	ENST00000562073	processed_transcript	0	0	0	9	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ABHD2	ENSG00000140526	ENST00000564876	processed_transcript	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD2	ENSG00000140526	ENST00000565066	protein_coding	0	0	0	7	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD2	ENSG00000140526	ENST00000565825	processed_transcript	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD2	ENSG00000140526	ENST00000565973	protein_coding	0	0	0	17	1	0	0	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD2	ENSG00000140526	ENST00000568308	retained_intron	0	0	0	6	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABHD2	ENSG00000140526	ENST00000569411	protein_coding	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD2	ENSG00000140526	ENST00000569550	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABI3	ENSG00000108798	ENST00000225941	protein_coding	0	0	1	4	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ABI3	ENSG00000108798	ENST00000419580	protein_coding	0	0	1	4	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ABI3	ENSG00000108798	ENST00000571035	protein_coding	0	0	1	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
ABI3	ENSG00000108798	ENST00000573347	protein_coding	0	0	1	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
ABR	ENSG00000159842	ENST00000291107	protein_coding	0	2	0	37	0	0	0	4	34	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ABR	ENSG00000159842	ENST00000302538	protein_coding	0	2	0	48	3	0	0	4	42	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ABR	ENSG00000159842	ENST00000536794	protein_coding	0	2	0	34	0	0	0	4	30	0	0	0	0	0	0	1	0	0	0	0	0	1	1
ABR	ENSG00000159842	ENST00000543210	protein_coding	0	2	0	16	0	0	0	4	13	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ABR	ENSG00000159842	ENST00000544583	protein_coding	0	2	0	48	3	0	0	4	42	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ABR	ENSG00000159842	ENST00000570441	protein_coding	0	0	0	12	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABR	ENSG00000159842	ENST00000570525	protein_coding	0	0	0	7	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000570688	retained_intron	0	1	0	12	0	0	0	7	2	0	0	0	0	0	0	1	0	0	0	0	0	0	4
ABR	ENSG00000159842	ENST00000571022	processed_transcript	0	0	0	17	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABR	ENSG00000159842	ENST00000571120	processed_transcript	0	0	0	12	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABR	ENSG00000159842	ENST00000571306	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ABR	ENSG00000159842	ENST00000571383	processed_transcript	0	0	0	12	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABR	ENSG00000159842	ENST00000571543	processed_transcript	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000571797	protein_coding	0	1	1	12	0	0	0	4	6	1	0	0	0	0	0	1	0	0	0	0	0	0	3
ABR	ENSG00000159842	ENST00000571945	protein_coding	0	0	0	9	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABR	ENSG00000159842	ENST00000572152	nonsense_mediated_decay	0	0	0	21	0	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ABR	ENSG00000159842	ENST00000572441	protein_coding	0	0	0	18	0	0	0	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000572585	retained_intron	0	1	0	16	0	0	0	4	6	0	6	0	0	0	0	1	0	0	0	0	0	0	1
ABR	ENSG00000159842	ENST00000572650	retained_intron	0	1	0	12	0	0	0	7	2	0	0	0	0	0	0	1	0	0	0	0	0	0	4
ABR	ENSG00000159842	ENST00000573325	retained_intron	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ABR	ENSG00000159842	ENST00000573559	protein_coding	0	1	0	13	0	0	1	5	5	0	0	0	0	0	0	1	0	0	0	0	0	0	3
ABR	ENSG00000159842	ENST00000573667	retained_intron	0	0	0	9	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000573895	processed_transcript	0	0	0	6	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000574048	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ABR	ENSG00000159842	ENST00000574139	protein_coding	0	0	0	19	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000574257	retained_intron	0	0	0	17	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	5
ABR	ENSG00000159842	ENST00000574266	protein_coding	0	0	0	11	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000574437	protein_coding	0	2	0	41	0	0	0	4	38	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ABR	ENSG00000159842	ENST00000574544	protein_coding	0	0	0	16	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	6
ABR	ENSG00000159842	ENST00000574632	processed_transcript	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ABR	ENSG00000159842	ENST00000574875	retained_intron	0	0	0	6	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ABR	ENSG00000159842	ENST00000575770	processed_transcript	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000575934	protein_coding	0	0	0	20	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000576668	retained_intron	0	0	0	10	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000576964	processed_transcript	0	0	0	17	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ENSG00000159842	ENST00000577052	processed_transcript	0	0	0	11	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC000003.1	ENSG00000221486	ENST00000408559	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC002044.4	ENSG00000272330	ENST00000606707	sense_intronic	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC002117.1	ENSG00000224505	ENST00000452741	antisense	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC002117.1	ENSG00000224505	ENST00000589950	antisense	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC002331.1	ENSG00000236481	ENST00000443373	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC002400.1	ENSG00000261528	ENST00000569310	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
AC002401.1	ENSG00000236472	ENST00000451776	antisense	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AC002519.6	ENSG00000261457	ENST00000537023	processed_pseudogene	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC002519.6	ENSG00000261457	ENST00000563575	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC002519.6	ENSG00000261457	ENST00000567043	transcribed_processed_pseudogene	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AC002519.6	ENSG00000261457	ENST00000569756	processed_transcript	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC002519.8	ENSG00000259810	ENST00000570073	sense_intronic	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC002539.1	ENSG00000230258	ENST00000435112	antisense	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AC002550.5	ENSG00000261312	ENST00000565916	antisense	0	0	0	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC002551.1	ENSG00000261736	ENST00000569881	sense_intronic	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC002553.1	ENSG00000227782	ENST00000442828	protein_coding	0	0	0	4	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC002558.1	ENSG00000221016	ENST00000408089	miRNA	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC002994.1	ENSG00000196861	ENST00000447590	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC003003.5	ENSG00000188477	ENST00000468219	sense_intronic	0	0	0	5	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2
AC003009.1	ENSG00000262011	ENST00000571611	antisense	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC003009.2	ENSG00000262235	ENST00000576058	processed_pseudogene	0	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC003043.1	ENSG00000268413	ENST00000597382	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC003051.1	ENSG00000227517	ENST00000587241	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC003051.1	ENSG00000227517	ENST00000588185	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC003051.1	ENSG00000227517	ENST00000591334	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC003102.3	ENSG00000267750	ENST00000586388	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC003102.3	ENSG00000267750	ENST00000588097	antisense	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC003665.1	ENSG00000234494	ENST00000411573	antisense	0	0	0	11	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC003665.1	ENSG00000234494	ENST00000433001	antisense	0	0	0	11	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC003665.1	ENSG00000234494	ENST00000451140	antisense	0	0	0	11	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC003665.1	ENSG00000234494	ENST00000585280	antisense	0	0	0	11	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC003958.2	ENSG00000234859	ENST00000430006	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC003958.2	ENSG00000234859	ENST00000432258	antisense	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC003958.6	ENSG00000108516	ENST00000435883	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC004158.2	ENSG00000261008	ENST00000561611	lincRNA	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
AC004158.3	ENSG00000260664	ENST00000564508	lincRNA	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AC004231.2	ENSG00000234477	ENST00000418393	antisense	0	1	0	37	0	0	0	17	20	0	0	0	0	0	0	1	0	0	0	0	0	0	1
AC004381.6	ENSG00000005189	ENST00000261377	protein_coding	0	1	0	6	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AC004381.6	ENSG00000005189	ENST00000348433	protein_coding	0	0	0	7	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004381.6	ENSG00000005189	ENST00000561474	protein_coding	0	0	0	4	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004381.6	ENSG00000005189	ENST00000563068	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004381.6	ENSG00000005189	ENST00000563617	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004381.6	ENSG00000005189	ENST00000564274	protein_coding	0	1	0	6	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AC004381.6	ENSG00000005189	ENST00000565340	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004381.6	ENSG00000005189	ENST00000566276	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004381.6	ENSG00000005189	ENST00000566518	nonsense_mediated_decay	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004381.6	ENSG00000005189	ENST00000566993	nonsense_mediated_decay	0	0	0	7	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004381.6	ENSG00000005189	ENST00000567297	processed_transcript	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004381.6	ENSG00000005189	ENST00000568046	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004381.6	ENSG00000005189	ENST00000568334	retained_intron	0	0	0	4	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AC004381.6	ENSG00000005189	ENST00000568476	processed_transcript	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004381.6	ENSG00000005189	ENST00000568501	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004381.6	ENSG00000005189	ENST00000568647	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004381.6	ENSG00000005189	ENST00000568894	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004381.7	ENSG00000260510	ENST00000565498	antisense	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC004448.2	ENSG00000227078	ENST00000437646	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC004448.5	ENSG00000235979	ENST00000421796	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004448.5	ENSG00000235979	ENST00000456537	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004448.5	ENSG00000235979	ENST00000585389	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004448.5	ENSG00000235979	ENST00000601694	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004448.5	ENSG00000235979	ENST00000609249	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004448.5	ENSG00000235979	ENST00000609396	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004448.5	ENSG00000235979	ENST00000610229	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004460.1	ENSG00000221379	ENST00000408452	miRNA	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
AC004702.2	ENSG00000263494	ENST00000580225	lincRNA	0	0	0	11	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004706.1	ENSG00000256806	ENST00000542475	pseudogene	0	0	0	9	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4
AC004771.1	ENSG00000203562	ENST00000366373	pseudogene	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AC004797.1	ENSG00000229944	ENST00000398202	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC004797.1	ENSG00000229944	ENST00000422816	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005152.3	ENSG00000228639	ENST00000543512	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AC005288.1	ENSG00000265904	ENST00000584584	miRNA	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC005324.6	ENSG00000233002	ENST00000433873	antisense	0	0	0	24	0	0	0	14	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC005324.6	ENSG00000233002	ENST00000434017	antisense	0	0	0	26	0	0	0	3	20	0	2	0	0	0	0	0	0	0	0	0	0	0	1
AC005324.6	ENSG00000233002	ENST00000580194	antisense	0	0	0	23	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC005324.7	ENSG00000233193	ENST00000433051	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AC005356.1	ENSG00000262686	ENST00000576080	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AC005358.1	ENSG00000273452	ENST00000609971	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005363.9	ENSG00000255513	ENST00000530779	transcribed_processed_pseudogene	0	0	0	7	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
AC005375.1	ENSG00000266115	ENST00000578401	miRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005517.3	ENSG00000223878	ENST00000452091	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005544.1	ENSG00000214167	ENST00000375684	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC005549.3	ENSG00000268024	ENST00000601918	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AC005562.1	ENSG00000214719	ENST00000398849	processed_transcript	0	0	0	13	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AC005562.1	ENSG00000214719	ENST00000431308	processed_transcript	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005562.1	ENSG00000214719	ENST00000440026	processed_transcript	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005562.1	ENSG00000214719	ENST00000578265	processed_transcript	0	0	0	9	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005562.1	ENSG00000214719	ENST00000583030	processed_transcript	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
AC005606.1	ENSG00000269205	ENST00000598236	protein_coding	0	0	0	18	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
AC005606.14	ENSG00000261790	ENST00000564438	lincRNA	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AC005606.14	ENSG00000261790	ENST00000565041	lincRNA	0	0	0	7	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC005606.15	ENSG00000260107	ENST00000567515	lincRNA	0	0	0	19	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
AC005701.1	ENSG00000263623	ENST00000584990	miRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AC005722.4	ENSG00000230607	ENST00000431878	processed_pseudogene	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
